,0,1,2,3,4,5,6,7,8
0,-0.9153172665792463,-1.4817488826487515,0.4569045605693171,0.007553330348065027,1.1205150701146673,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
1,1.0413577070657463,0.10635100593661916,-0.546889599219194,-0.09535185823082776,-0.8924467208617423,1.4644695378594255,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
2,1.1162543567746472,-1.0053189160731402,0.03307036132199417,-0.6961311546967782,-0.8924467208617423,1.4644695378594255,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
3,-0.7140325204865797,-1.3229388937902145,2.1886856995321047,1.0538874045200741,-0.8924467208617423,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,2.623240099766352
4,-0.7889291701954774,0.979805944658573,-0.883887279937076,-0.9097684196025244,1.1205150701146673,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
5,-0.4284890434714016,-1.1641289049316772,-0.6094298897663043,-0.3233821918811461,1.1205150701146673,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
6,-0.4565752871122399,-1.56115387707802,-0.4870488895590094,0.9625386944952176,-0.8924467208617423,1.4644695378594255,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
7,-1.3506540430122231,0.5827809725122304,-0.32147459516090443,-1.1085398507319428,-0.8924467208617423,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,2.623240099766352
8,1.3924357525762117,-1.56115387707802,-0.020471326268697375,-0.18559744984825377,-0.8924467208617423,1.4644695378594255,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
9,1.5469100926008155,-0.29067396620972347,-0.891986022597853,-1.1114814998184248,-0.8924467208617423,1.4644695378594255,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
10,-0.938722469613276,-0.21126897178045495,-0.4551038490637228,-0.3467052667811095,1.1205150701146673,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
11,-0.7889291701954774,0.979805944658573,-0.4802999373416953,-0.9942357719429327,1.1205150701146673,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
12,-1.0744726472106554,-1.4817488826487515,1.1925403522565496,0.831950486834611,1.1205150701146673,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
13,-0.7467998047342232,1.297425922375647,-1.0400130412309414,-0.3587870398148745,1.1205150701146673,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
14,-0.7795670889818669,1.0592109390878415,-0.35296970550837004,1.127533690578067,1.1205150701146673,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
15,-0.8076533326227051,0.9004009502293044,-0.9585756844753517,0.5265968057681978,1.1205150701146673,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
16,-0.8357395762635401,0.5827809725122304,-0.7592566289906765,0.40467595702311854,1.1205150701146673,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
17,-0.6953083580593553,-0.8465089272146031,1.606026158103991,-0.06541007288627988,-0.8924467208617423,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,2.623240099766352
18,-0.7795670889818669,0.10635100593661916,0.13925387620773538,-0.6214342796793277,-0.8924467208617423,1.4644695378594255,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
19,-0.9340414290064707,0.7415909613707674,-0.1896450618493698,-0.5343404549402748,1.1205150701146673,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
20,0.4281413875741327,-0.6082939439267976,-0.07941217563324017,-0.6936097411940795,-0.8924467208617423,1.4644695378594255,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
21,-0.69062731745255,0.6621859669414989,0.3588197883443528,0.15395290184851163,1.1205150701146673,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
22,0.8026246361186309,0.5033759780829619,-0.3435211724041304,0.18636357124778474,1.1205150701146673,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
23,0.9617800167500401,0.3445659892244248,-0.13340379337175265,-0.2223680634292774,-0.8924467208617423,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,2.623240099766352
24,-1.3272488399781934,-0.6082939439267976,-0.09650952125043578,-0.3401390857844981,-0.8924467208617423,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,2.623240099766352
25,-1.3506540430122231,-0.44948395506826055,-0.07626266459849361,-0.4738265308755049,-0.8924467208617423,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,2.623240099766352
26,-0.7421187641274181,0.8209959558000359,-0.3435211724041304,0.0013023260392911438,1.1205150701146673,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
27,-0.793610210802286,0.10635100593661916,-0.7664555113558115,-1.3681929120619414,1.1205150701146673,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
28,1.1022112349542281,0.10635100593661916,-0.6175286324270812,-1.2382875872249826,-0.8924467208617423,1.4644695378594255,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
29,-0.9480845508268899,-0.44948395506826055,0.4249595200740306,1.1911468520732378,1.1205150701146673,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
30,1.1209353973814526,-0.6082939439267976,1.026066197562803,-0.48685383397278176,-0.8924467208617423,1.4644695378594255,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
31,1.6732981889845844,0.8209959558000359,-0.6431746508528746,-0.7441430701440002,-0.8924467208617423,1.4644695378594255,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
32,0.19408935723382256,-0.5288889494975291,-0.25443500313558476,-0.8679549790161034,-0.8924467208617423,1.4644695378594255,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
33,-0.6765841956321309,1.8532608833805269,0.14330324753812382,0.541935404576282,1.1205150701146673,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
34,0.9383748137160104,-0.21126897178045495,-0.396612929847001,-1.153452528748764,-0.8924467208617423,1.4644695378594255,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
35,-0.8357395762635401,0.3445659892244248,-0.2656832568311082,0.09086503483306954,1.1205150701146673,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
36,0.6855986209484759,-0.6876989383560661,-0.32642382678693477,1.9451545482761101,1.1205150701146673,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
37,-0.10549724160177469,-1.4817488826487515,0.2575855050846419,1.3087077566365668,-0.8924467208617423,1.4644695378594255,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
38,2.1226780872379805,-0.7671039327853346,0.24228788005873,-0.9979653627490079,-0.8924467208617423,1.4644695378594255,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
39,-0.7233946017001903,0.2651609947951562,-0.19864366480578854,-0.9674982829247314,1.1205150701146673,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
40,1.4205219962170499,-1.402343888219483,1.2852259627076628,0.12322317478437035,-0.8924467208617423,1.4644695378594255,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
41,-1.3646971648326423,1.13861593351711,-0.21754073101426794,-0.7303803547751029,-0.8924467208617423,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,2.623240099766352
42,-1.3740592460462528,0.5827809725122304,-0.9045840667368392,-1.207978095744625,-0.8924467208617423,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,2.623240099766352
43,-0.9106362259724411,-1.243533899360946,3.286065330067371,0.8139328861799096,1.1205150701146673,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
44,0.6481502960940271,-1.56115387707802,-0.4659021726114253,-0.08311249685314406,-0.8924467208617423,1.4644695378594255,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
45,-1.247671149662487,0.979805944658573,-0.09650952125043578,-0.45355016395796904,-0.8924467208617423,1.4644695378594255,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
46,-0.8076533326227051,0.4239709836536933,-0.39616299969918006,0.5973014427397085,1.1205150701146673,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
47,1.2379614125516076,-2.037583843653631,1.9736190888736969,0.5722974255046125,-0.8924467208617423,1.4644695378594255,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
48,-0.6953083580593553,0.3445659892244248,-0.16759848460614388,-0.14430930374156184,-0.8924467208617423,1.4644695378594255,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
49,-0.8919120635452167,-0.0524589829219179,-0.5149445587239075,-0.745193659103458,1.1205150701146673,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
50,0.8026246361186309,-0.5288889494975291,0.12170660044271882,-0.8769375146194678,1.1205150701146673,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
51,1.425203036823855,0.2651609947951562,-0.2364377972227473,-0.07749184592004481,-0.8924467208617423,1.4644695378594255,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
52,-0.6484979519912927,-0.0524589829219179,-1.1776916664641481,2.168142054921031,-0.8924467208617423,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,2.623240099766352
53,-0.7233946017001903,-0.6082939439267976,-0.19279457288411636,-0.5436906966794495,1.1205150701146673,-0.6828411067270626,-0.013548609854105609,-0.3544044780843125,-0.38120795732310914
